count,loadPlace,loadPlaceLongitude,loadPlaceLatitude,unloadPlace,unloadPlaceLongitude,unloadPlaceLatitude
21433,load,110.2132926,22.63358317,unload,114.4845915,36.57773729
21434,load,109.8392692,40.65207072,unload,110.4891201,38.01908765
21435,load,113.5986308,24.80419161,unload,108.8047789,37.58632226
21436,load,107.2505727,34.36920541,unload,119.5834642,39.9070662
21437,load,107.2505727,34.36920541,unload,130.3638882,46.81701402
21438,load,108.8047789,37.58632226,unload,122.9895763,41.12321835
21439,load,108.9097751,34.34643312,unload,111.1150855,38.46758627
21440,load,126.5843932,45.77814066,unload,122.0601458,46.06131773
21441,load,113.1031943,28.26772783,unload,106.557435,29.5675787
21442,load,119.1518775,36.71034857,unload,116.7142094,23.32089057
21443,load,112.5408041,37.872297,unload,125.1842074,42.85210756
21444,load,125.1842074,42.85210756,unload,117.9658377,36.81592145
21445,load,114.4769042,36.07897039,unload,121.4677029,31.25742386
21446,load,117.112548,36.69780214,unload,126.5294839,43.85026732
21447,load,114.4769042,36.07897039,unload,113.5986308,24.80419161
21448,load,117.9658377,36.81592145,unload,130.9788717,45.32383948
21449,load,112.5276259,32.98104947,unload,109.3209259,36.86052623
21450,load,117.958819,28.46469686,unload,112.6964718,36.75831427
21451,load,102.8258305,24.79410404,unload,111.6721398,40.82992317
21452,load,111.6721398,40.82992317,unload,110.4891201,38.01908765
21453,load,117.9658377,36.81592145,unload,121.4677029,31.25742386
21454,load,113.1151548,36.1854054,unload,106.557435,29.5675787
21455,load,128.8648657,47.72975322,unload,130.9788717,45.32383948
21456,load,123.4545661,41.67370405,unload,125.1173096,46.57976354
21457,load,112.4178074,34.64612258,unload,119.1518775,36.71034857
21458,load,121.1483777,41.07625459,unload,109.3209259,36.86052623
21459,load,114.8689562,40.82680705,unload,122.9895763,41.12321835
21460,load,110.4542527,35.4679762,unload,114.4845915,36.57773729
21461,load,122.9895763,41.12321835,unload,108.9097751,34.34643312
21462,load,110.4891201,38.01908765,unload,102.8258305,24.79410404
21463,load,126.5294839,43.85026732,unload,110.2001424,25.2220507
21464,load,125.1173096,46.57976354,unload,109.425528,24.33477969
21465,load,114.2982025,30.58193038,unload,119.1518775,36.71034857
21466,load,112.3686636,24.77428179,unload,130.9788717,45.32383948
21467,load,117.112548,36.69780214,unload,109.425528,24.33477969
21468,load,115.4982162,38.86736886,unload,106.6361382,26.65407788
21469,load,108.9097751,34.34643312,unload,117.9658377,40.9596313
21470,load,111.791842,38.0590902,unload,114.3610457,34.79438197
21471,load,117.9658377,36.81592145,unload,108.9497393,34.90253113
21472,load,116.7142094,23.32089057,unload,117.2004028,39.08080919
21473,load,116.7142094,23.32089057,unload,107.2505727,34.36920541
21474,load,107.2505727,34.36920541,unload,112.4178074,34.64612258
21475,load,125.3656824,41.26968622,unload,126.5294839,43.85026732
21476,load,115.9492956,29.63386185,unload,126.5294839,43.85026732
21477,load,106.557435,29.5675787,unload,109.7272543,38.24476095
21478,load,116.7172015,39.51423016,unload,126.5294839,43.85026732
21479,load,121.1483777,41.07625459,unload,114.8689562,40.82680705
21480,load,100.4607697,38.93082779,unload,116.7142094,23.32089057
21481,load,118.7872801,32.0550539,unload,112.741772,38.41275095
21482,load,117.2004028,39.08080919,unload,107.0364266,33.06829125
21483,load,114.8689562,40.82680705,unload,122.9895763,41.12321835
21484,load,119.5834642,39.9070662,unload,117.9658377,40.9596313
21485,load,111.3149552,30.67834977,unload,114.505457,38.02968504
21486,load,122.9895763,41.12321835,unload,108.3937832,30.79162185
21487,load,114.8689562,40.82680705,unload,122.3014719,43.61220644
21488,load,117.9658377,40.9596313,unload,125.1842074,42.85210756
21489,load,122.9895763,41.12321835,unload,114.4769042,36.07897039
21490,load,129.6253588,44.53274667,unload,122.1279587,37.51601718
21491,load,108.8047789,37.58632226,unload,119.5834642,39.9070662
21492,load,106.2262407,38.48521073,unload,125.1173096,46.57976354
21493,load,104.0777613,30.68036264,unload,113.5986308,24.80419161
21494,load,117.9658377,40.9596313,unload,111.791842,38.0590902
21495,load,107.2505727,34.36920541,unload,117.9658377,36.81592145
21496,load,121.4677029,31.25742386,unload,113.2985517,40.08311203
21497,load,112.741772,38.41275095,unload,128.8648657,47.72975322
21498,load,100.2780414,25.60889141,unload,104.6541889,34.99974378
21499,load,112.3686636,24.77428179,unload,125.1173096,46.57976354
21500,load,122.1279587,37.51601718,unload,108.3937832,30.79162185
21501,load,109.8392692,40.65207072,unload,129.6253588,44.53274667
21502,load,106.6361382,26.65407788,unload,129.6253588,44.53274667
21503,load,122.1279587,37.51601718,unload,108.9497393,34.90253113
21504,load,110.4891201,38.01908765,unload,113.2985517,40.08311203
21505,load,110.2001424,25.2220507,unload,118.7872801,32.0550539
21506,load,114.4845915,36.57773729,unload,114.505457,38.02968504
21507,load,115.4982162,38.86736886,unload,102.8258305,24.79410404
21508,load,122.0601458,46.06131773,unload,108.9097751,34.34643312
21509,load,117.958819,28.46469686,unload,112.6964718,36.75831427
21510,load,111.791842,38.0590902,unload,117.2004028,39.08080919
21511,load,114.9175509,25.80912999,unload,126.5294839,43.85026732
21512,load,114.3610457,34.79438197,unload,106.2262407,38.48521073
21513,load,109.425528,24.33477969,unload,103.7156984,27.34318152
21514,load,118.7872801,32.0550539,unload,130.3638882,46.81701402
21515,load,125.1842074,42.85210756,unload,115.4982162,38.86736886
21516,load,125.3656824,41.26968622,unload,104.6541889,34.99974378
21517,load,109.7272543,38.24476095,unload,112.3686636,24.77428179
21518,load,111.791842,38.0590902,unload,105.9000798,36.97905266
21519,load,108.9097751,34.34643312,unload,108.8047789,37.58632226
21520,load,100.2780414,25.60889141,unload,111.791842,38.0590902
21521,load,110.4542527,35.4679762,unload,122.9895763,41.12321835
21522,load,111.1150855,38.46758627,unload,119.1518775,36.71034857
21523,load,102.8258305,24.79410404,unload,110.2001424,25.2220507
21524,load,103.7156984,27.34318152,unload,114.2982025,30.58193038
21525,load,108.9097751,34.34643312,unload,103.8212157,36.05611241
21526,load,110.4891201,38.01908765,unload,109.3209259,36.86052623
21527,load,126.5294839,43.85026732,unload,104.0777613,30.68036264
21528,load,110.2132926,22.63358317,unload,122.1279587,37.51601718
21529,load,112.4178074,34.64612258,unload,112.741772,38.41275095
21530,load,100.2780414,25.60889141,unload,128.8648657,47.72975322
21531,load,114.5098497,37.06673118,unload,108.8047789,37.58632226
21532,load,126.5294839,43.85026732,unload,102.8258305,24.79410404
21533,load,128.8648657,47.72975322,unload,111.5194921,36.07985794
21534,load,114.4769042,36.07897039,unload,111.3149552,30.67834977
21535,load,117.2004028,39.08080919,unload,104.0777613,30.68036264
21536,load,113.1031943,28.26772783,unload,113.5986308,24.80419161
21537,load,108.9097751,34.34643312,unload,117.2004028,39.08080919
21538,load,115.4982162,38.86736886,unload,108.9097751,34.34643312
21539,load,102.8258305,24.79410404,unload,112.741772,38.41275095
21540,load,116.7172015,39.51423016,unload,116.9478203,33.64639431
21541,load,130.9788717,45.32383948,unload,119.3638272,41.20031494
21542,load,104.6541889,34.99974378,unload,108.9497393,34.90253113
21543,load,113.5986308,24.80419161,unload,114.8689562,40.82680705
21544,load,108.3937832,30.79162185,unload,107.2505727,34.36920541
21545,load,117.9658377,36.81592145,unload,114.8689562,40.82680705
21546,load,119.3638272,41.20031494,unload,103.7156984,27.34318152
21547,load,104.0777613,30.68036264,unload,117.9658377,36.81592145
21548,load,102.8258305,24.79410404,unload,109.8392692,40.65207072
21549,load,100.2780414,25.60889141,unload,115.4982162,38.86736886
21550,load,116.7172015,39.51423016,unload,106.6361382,26.65407788
21551,load,106.2262407,38.48521073,unload,111.6721398,40.82992317
21552,load,126.5843932,45.77814066,unload,117.9658377,36.81592145
21553,load,100.2780414,25.60889141,unload,126.5294839,43.85026732
21554,load,130.9788717,45.32383948,unload,126.5843932,45.77814066
21555,load,119.1518775,36.71034857,unload,118.7872801,32.0550539
21556,load,113.1264112,23.0172855,unload,120.3818446,36.04723373
21557,load,119.1518775,36.71034857,unload,122.9895763,41.12321835
21558,load,111.6721398,40.82992317,unload,129.6253588,44.53274667
21559,load,108.9497393,34.90253113,unload,122.0601458,46.06131773
21560,load,110.4891201,38.01908765,unload,117.112548,36.69780214
21561,load,112.4178074,34.64612258,unload,119.5834642,39.9070662
21562,load,115.4982162,38.86736886,unload,119.3638272,41.20031494
21563,load,129.6253588,44.53274667,unload,104.0777613,30.68036264
21564,load,100.4607697,38.93082779,unload,114.5098497,37.06673118
21565,load,119.5834642,39.9070662,unload,113.1264112,23.0172855
21566,load,114.3610457,34.79438197,unload,122.9895763,41.12321835
21567,load,112.3686636,24.77428179,unload,122.1279587,37.51601718
21568,load,111.6721398,40.82992317,unload,112.741772,38.41275095
21569,load,114.4845915,36.57773729,unload,130.9788717,45.32383948
21570,load,106.6361382,26.65407788,unload,108.8047789,37.58632226
21571,load,114.505457,38.02968504,unload,106.2262407,38.48521073
21572,load,111.3149552,30.67834977,unload,110.2132926,22.63358317
21573,load,130.9788717,45.32383948,unload,115.9492956,29.63386185
21574,load,121.4677029,31.25742386,unload,110.2001424,25.2220507
21575,load,121.1483777,41.07625459,unload,110.4542527,35.4679762
21576,load,119.1518775,36.71034857,unload,108.9097751,34.34643312
21577,load,104.0777613,30.68036264,unload,108.9097751,34.34643312
21578,load,103.7156984,27.34318152,unload,117.9658377,36.81592145
21579,load,109.8392692,40.65207072,unload,104.6541889,34.99974378
21580,load,107.0364266,33.06829125,unload,110.2132926,22.63358317
21581,load,109.425528,24.33477969,unload,111.5194921,36.07985794
21582,load,106.557435,29.5675787,unload,116.9478203,33.64639431
21583,load,126.5294839,43.85026732,unload,103.8212157,36.05611241
21584,load,112.5408041,37.872297,unload,108.8047789,37.58632226
21585,load,122.3014719,43.61220644,unload,116.9478203,33.64639431
21586,load,111.791842,38.0590902,unload,103.7156984,27.34318152
21587,load,109.3209259,36.86052623,unload,116.9478203,33.64639431
21588,load,110.4542527,35.4679762,unload,117.9658377,36.81592145
21589,load,115.4982162,38.86736886,unload,100.4607697,38.93082779
21590,load,113.2985517,40.08311203,unload,114.4769042,36.07897039
21591,load,100.2780414,25.60889141,unload,107.2505727,34.36920541
21592,load,115.9492956,29.63386185,unload,121.1483777,41.07625459
21593,load,113.1031943,28.26772783,unload,114.8689562,40.82680705
21594,load,121.4677029,31.25742386,unload,107.2505727,34.36920541
21595,load,119.3638272,41.20031494,unload,100.4607697,38.93082779
21596,load,108.3419855,22.82535865,unload,108.9097751,34.34643312
21597,load,116.7142094,23.32089057,unload,125.1842074,42.85210756
21598,load,116.7172015,39.51423016,unload,109.8392692,40.65207072
21599,load,122.1279587,37.51601718,unload,105.9000798,36.97905266
21600,load,112.5408041,37.872297,unload,107.0364266,33.06829125
21601,load,129.6253588,44.53274667,unload,113.1031943,28.26772783
21602,load,105.9000798,36.97905266,unload,126.5294839,43.85026732
21603,load,113.1031943,28.26772783,unload,122.1279587,37.51601718
21604,load,111.791842,38.0590902,unload,116.7142094,23.32089057
21605,load,109.425528,24.33477969,unload,114.3610457,34.79438197
21606,load,117.9658377,36.81592145,unload,113.1151548,36.1854054
21607,load,100.2780414,25.60889141,unload,111.1150855,38.46758627
21608,load,106.2262407,38.48521073,unload,117.958819,28.46469686
21609,load,112.3686636,24.77428179,unload,130.9788717,45.32383948
21610,load,121.1483777,41.07625459,unload,126.5294839,43.85026732
21611,load,126.5294839,43.85026732,unload,129.6253588,44.53274667
21612,load,106.557435,29.5675787,unload,117.2004028,39.08080919
21613,load,105.7169574,34.56884132,unload,107.0428607,27.72844005
21614,load,105.9000798,36.97905266,unload,113.2985517,40.08311203
21615,load,111.791842,38.0590902,unload,107.2505727,34.36920541
21616,load,112.6964718,36.75831427,unload,123.4545661,41.67370405
21617,load,116.9478203,33.64639431,unload,114.505457,38.02968504
21618,load,110.2132926,22.63358317,unload,114.9175509,25.80912999
21619,load,106.2262407,38.48521073,unload,112.5276259,32.98104947
21620,load,111.6721398,40.82992317,unload,119.5834642,39.9070662
21621,load,113.1031943,28.26772783,unload,129.6253588,44.53274667
21622,load,109.425528,24.33477969,unload,109.3209259,36.86052623
21623,load,122.3014719,43.61220644,unload,110.4542527,35.4679762
21624,load,129.6253588,44.53274667,unload,113.1264112,23.0172855
21625,load,105.9000798,36.97905266,unload,112.6964718,36.75831427
21626,load,114.3610457,34.79438197,unload,110.4891201,38.01908765
21627,load,106.557435,29.5675787,unload,119.3638272,41.20031494
21628,load,122.0601458,46.06131773,unload,125.1842074,42.85210756
21629,load,108.8047789,37.58632226,unload,126.5294839,43.85026732
21630,load,122.1279587,37.51601718,unload,117.9658377,36.81592145
21631,load,105.7169574,34.56884132,unload,117.112548,36.69780214
21632,load,114.8689562,40.82680705,unload,113.1031943,28.26772783
21633,load,109.3209259,36.86052623,unload,130.3638882,46.81701402
21634,load,114.8689562,40.82680705,unload,112.5276259,32.98104947
21635,load,109.7272543,38.24476095,unload,115.4982162,38.86736886
21636,load,113.1151548,36.1854054,unload,112.5408041,37.872297
21637,load,113.1264112,23.0172855,unload,114.2982025,30.58193038
21638,load,111.3149552,30.67834977,unload,110.4891201,38.01908765
21639,load,112.4178074,34.64612258,unload,125.1173096,46.57976354
21640,load,108.3937832,30.79162185,unload,117.2004028,39.08080919
21641,load,103.8212157,36.05611241,unload,121.1483777,41.07625459
21642,load,105.9000798,36.97905266,unload,113.1264112,23.0172855
21643,load,120.3818446,36.04723373,unload,114.5098497,37.06673118
21644,load,121.4677029,31.25742386,unload,100.2780414,25.60889141
21645,load,112.741772,38.41275095,unload,125.3656824,41.26968622
21646,load,112.741772,38.41275095,unload,126.5294839,43.85026732
21647,load,113.1031943,28.26772783,unload,107.2505727,34.36920541
21648,load,110.2132926,22.63358317,unload,120.3818446,36.04723373
21649,load,112.6964718,36.75831427,unload,111.3149552,30.67834977
21650,load,121.1483777,41.07625459,unload,114.505457,38.02968504
21651,load,106.2262407,38.48521073,unload,108.3419855,22.82535865
21652,load,120.3818446,36.04723373,unload,114.8689562,40.82680705
21653,load,130.9788717,45.32383948,unload,114.9175509,25.80912999
21654,load,114.5098497,37.06673118,unload,117.2004028,39.08080919
21655,load,108.3937832,30.79162185,unload,118.7872801,32.0550539
21656,load,110.4891201,38.01908765,unload,111.5194921,36.07985794
21657,load,125.1173096,46.57976354,unload,130.3638882,46.81701402
21658,load,111.6721398,40.82992317,unload,121.1483777,41.07625459
21659,load,121.4677029,31.25742386,unload,106.557435,29.5675787
21660,load,116.7142094,23.32089057,unload,113.1031943,28.26772783
21661,load,122.1279587,37.51601718,unload,110.2001424,25.2220507
21662,load,106.557435,29.5675787,unload,109.425528,24.33477969
21663,load,112.5276259,32.98104947,unload,110.2001424,25.2220507
21664,load,125.1842074,42.85210756,unload,108.8047789,37.58632226
21665,load,113.1151548,36.1854054,unload,114.2982025,30.58193038
21666,load,112.4178074,34.64612258,unload,114.8689562,40.82680705
21667,load,111.5194921,36.07985794,unload,107.0364266,33.06829125
21668,load,117.112548,36.69780214,unload,106.557435,29.5675787
21669,load,112.4178074,34.64612258,unload,112.5408041,37.872297
21670,load,123.4545661,41.67370405,unload,102.8258305,24.79410404
21671,load,111.3149552,30.67834977,unload,121.4677029,31.25742386
21672,load,120.3818446,36.04723373,unload,113.5986308,24.80419161
21673,load,102.8258305,24.79410404,unload,125.1842074,42.85210756
21674,load,107.0364266,33.06829125,unload,114.5098497,37.06673118
21675,load,112.6964718,36.75831427,unload,117.958819,28.46469686
21676,load,109.8392692,40.65207072,unload,110.4542527,35.4679762
21677,load,107.0364266,33.06829125,unload,115.9492956,29.63386185
21678,load,125.1842074,42.85210756,unload,115.4982162,38.86736886
21679,load,100.4607697,38.93082779,unload,112.6964718,36.75831427
21680,load,123.4545661,41.67370405,unload,114.4769042,36.07897039
21681,load,111.791842,38.0590902,unload,109.8392692,40.65207072
21682,load,114.4845915,36.57773729,unload,126.5294839,43.85026732
21683,load,103.7156984,27.34318152,unload,107.0428607,27.72844005
21684,load,122.1279587,37.51601718,unload,116.7142094,23.32089057
21685,load,113.2985517,40.08311203,unload,119.1518775,36.71034857
21686,load,107.2505727,34.36920541,unload,114.8689562,40.82680705
21687,load,107.0428607,27.72844005,unload,102.8258305,24.79410404
21688,load,121.4677029,31.25742386,unload,122.3014719,43.61220644
21689,load,110.4542527,35.4679762,unload,117.112548,36.69780214
21690,load,117.112548,36.69780214,unload,117.9658377,36.81592145
21691,load,113.1031943,28.26772783,unload,111.6721398,40.82992317
21692,load,125.3656824,41.26968622,unload,103.7156984,27.34318152
21693,load,112.5276259,32.98104947,unload,103.7156984,27.34318152
21694,load,119.1518775,36.71034857,unload,112.5408041,37.872297
21695,load,108.3419855,22.82535865,unload,109.8392692,40.65207072
21696,load,114.4845915,36.57773729,unload,114.4769042,36.07897039
21697,load,122.9895763,41.12321835,unload,112.5408041,37.872297
21698,load,116.7142094,23.32089057,unload,109.7272543,38.24476095
21699,load,111.5194921,36.07985794,unload,123.8938401,47.3261796
21700,load,111.6721398,40.82992317,unload,125.3656824,41.26968622
21701,load,110.4891201,38.01908765,unload,113.2985517,40.08311203
21702,load,110.2001424,25.2220507,unload,103.7156984,27.34318152
21703,load,117.958819,28.46469686,unload,107.2505727,34.36920541
21704,load,111.6721398,40.82992317,unload,125.1842074,42.85210756
21705,load,106.2262407,38.48521073,unload,116.7142094,23.32089057
21706,load,117.958819,28.46469686,unload,110.4542527,35.4679762
21707,load,103.7156984,27.34318152,unload,108.3419855,22.82535865
21708,load,102.8258305,24.79410404,unload,115.4982162,38.86736886
21709,load,114.3610457,34.79438197,unload,110.2001424,25.2220507
21710,load,110.4891201,38.01908765,unload,111.791842,38.0590902
21711,load,130.9788717,45.32383948,unload,116.9478203,33.64639431
21712,load,107.2505727,34.36920541,unload,117.9658377,36.81592145
21713,load,116.9478203,33.64639431,unload,117.958819,28.46469686
21714,load,116.7172015,39.51423016,unload,113.5986308,24.80419161
21715,load,107.2505727,34.36920541,unload,122.3014719,43.61220644
21716,load,107.0428607,27.72844005,unload,112.3686636,24.77428179
21717,load,112.741772,38.41275095,unload,104.0777613,30.68036264
21718,load,112.3686636,24.77428179,unload,107.2505727,34.36920541
21719,load,119.1518775,36.71034857,unload,111.5194921,36.07985794
21720,load,123.8938401,47.3261796,unload,129.6253588,44.53274667
21721,load,129.6253588,44.53274667,unload,103.7156984,27.34318152
21722,load,113.2985517,40.08311203,unload,114.3610457,34.79438197
21723,load,116.7142094,23.32089057,unload,122.9895763,41.12321835
21724,load,107.0428607,27.72844005,unload,100.4607697,38.93082779
21725,load,112.5408041,37.872297,unload,120.3818446,36.04723373
21726,load,111.5194921,36.07985794,unload,108.9097751,34.34643312
21727,load,120.3818446,36.04723373,unload,121.4677029,31.25742386
21728,load,117.112548,36.69780214,unload,109.7272543,38.24476095
21729,load,109.7272543,38.24476095,unload,106.2262407,38.48521073
21730,load,112.5408041,37.872297,unload,107.0428607,27.72844005
21731,load,121.4677029,31.25742386,unload,119.1518775,36.71034857
21732,load,126.5294839,43.85026732,unload,105.9000798,36.97905266
21733,load,108.9097751,34.34643312,unload,102.8258305,24.79410404
21734,load,113.1264112,23.0172855,unload,121.1483777,41.07625459
21735,load,120.3818446,36.04723373,unload,114.8689562,40.82680705
21736,load,114.5098497,37.06673118,unload,120.3818446,36.04723373
21737,load,125.3656824,41.26968622,unload,107.2505727,34.36920541
21738,load,125.1842074,42.85210756,unload,130.9788717,45.32383948
21739,load,121.1483777,41.07625459,unload,114.5098497,37.06673118
21740,load,119.1518775,36.71034857,unload,117.9658377,40.9596313
21741,load,122.9895763,41.12321835,unload,110.2001424,25.2220507
21742,load,115.9492956,29.63386185,unload,112.4178074,34.64612258
21743,load,100.2780414,25.60889141,unload,103.8212157,36.05611241
21744,load,121.4677029,31.25742386,unload,115.9492956,29.63386185
21745,load,111.1150855,38.46758627,unload,110.2132926,22.63358317
21746,load,100.2780414,25.60889141,unload,113.5986308,24.80419161
21747,load,130.3638882,46.81701402,unload,118.7872801,32.0550539
21748,load,111.1150855,38.46758627,unload,115.4982162,38.86736886
21749,load,122.3014719,43.61220644,unload,118.7872801,32.0550539
21750,load,113.5986308,24.80419161,unload,113.2985517,40.08311203
21751,load,114.4845915,36.57773729,unload,125.3656824,41.26968622
21752,load,108.9097751,34.34643312,unload,121.4677029,31.25742386
21753,load,126.5294839,43.85026732,unload,111.5194921,36.07985794
21754,load,121.1483777,41.07625459,unload,114.8689562,40.82680705
21755,load,114.9175509,25.80912999,unload,111.5194921,36.07985794
21756,load,109.3209259,36.86052623,unload,112.5408041,37.872297
21757,load,113.1264112,23.0172855,unload,110.2132926,22.63358317
21758,load,112.3686636,24.77428179,unload,106.6361382,26.65407788
21759,load,108.9097751,34.34643312,unload,113.1151548,36.1854054
21760,load,103.7156984,27.34318152,unload,103.8212157,36.05611241
21761,load,114.4769042,36.07897039,unload,130.3638882,46.81701402
21762,load,111.1150855,38.46758627,unload,102.8258305,24.79410404
21763,load,109.3209259,36.86052623,unload,130.3638882,46.81701402
21764,load,103.7156984,27.34318152,unload,115.4982162,38.86736886
21765,load,118.7872801,32.0550539,unload,114.3610457,34.79438197
21766,load,128.8648657,47.72975322,unload,102.8258305,24.79410404
21767,load,115.4982162,38.86736886,unload,120.3818446,36.04723373
21768,load,112.741772,38.41275095,unload,121.1483777,41.07625459
21769,load,105.9000798,36.97905266,unload,122.1279587,37.51601718
21770,load,108.8047789,37.58632226,unload,117.112548,36.69780214
21771,load,107.0364266,33.06829125,unload,107.2505727,34.36920541
21772,load,115.4982162,38.86736886,unload,114.3610457,34.79438197
21773,load,117.958819,28.46469686,unload,111.3149552,30.67834977
21774,load,109.7272543,38.24476095,unload,112.4178074,34.64612258
21775,load,108.3419855,22.82535865,unload,102.8258305,24.79410404
21776,load,105.7169574,34.56884132,unload,110.2132926,22.63358317
21777,load,130.3638882,46.81701402,unload,111.791842,38.0590902
21778,load,123.4545661,41.67370405,unload,109.8392692,40.65207072
21779,load,111.6721398,40.82992317,unload,116.7172015,39.51423016
21780,load,108.3419855,22.82535865,unload,104.6541889,34.99974378
21781,load,119.5834642,39.9070662,unload,120.3818446,36.04723373
21782,load,122.9895763,41.12321835,unload,123.4545661,41.67370405
21783,load,117.958819,28.46469686,unload,117.9658377,36.81592145
21784,load,117.9658377,36.81592145,unload,103.8212157,36.05611241
21785,load,112.6964718,36.75831427,unload,125.1842074,42.85210756
21786,load,125.1842074,42.85210756,unload,110.4891201,38.01908765
21787,load,119.3638272,41.20031494,unload,122.3014719,43.61220644
21788,load,108.9097751,34.34643312,unload,119.5834642,39.9070662
21789,load,121.1483777,41.07625459,unload,125.1173096,46.57976354
21790,load,109.3209259,36.86052623,unload,112.3686636,24.77428179
21791,load,109.3209259,36.86052623,unload,116.9478203,33.64639431
21792,load,108.3419855,22.82535865,unload,122.0601458,46.06131773
21793,load,111.5194921,36.07985794,unload,112.6964718,36.75831427
21794,load,114.4845915,36.57773729,unload,106.557435,29.5675787
21795,load,107.0428607,27.72844005,unload,114.5098497,37.06673118
21796,load,105.7169574,34.56884132,unload,109.425528,24.33477969
21797,load,122.0601458,46.06131773,unload,111.6721398,40.82992317
21798,load,104.6541889,34.99974378,unload,106.557435,29.5675787
21799,load,111.5194921,36.07985794,unload,113.2985517,40.08311203
21800,load,122.3014719,43.61220644,unload,117.2004028,39.08080919
21801,load,108.3419855,22.82535865,unload,107.2505727,34.36920541
21802,load,105.9000798,36.97905266,unload,128.8648657,47.72975322
21803,load,114.3610457,34.79438197,unload,114.4845915,36.57773729
21804,load,117.9658377,40.9596313,unload,121.1483777,41.07625459
21805,load,108.9097751,34.34643312,unload,114.9175509,25.80912999
21806,load,122.3014719,43.61220644,unload,112.741772,38.41275095
21807,load,114.5098497,37.06673118,unload,114.9175509,25.80912999
21808,load,113.1151548,36.1854054,unload,116.7172015,39.51423016
21809,load,114.4845915,36.57773729,unload,109.7272543,38.24476095
21810,load,119.5834642,39.9070662,unload,100.4607697,38.93082779
21811,load,114.9175509,25.80912999,unload,125.1842074,42.85210756
21812,load,102.8258305,24.79410404,unload,122.1279587,37.51601718
21813,load,115.4982162,38.86736886,unload,100.4607697,38.93082779
21814,load,123.4545661,41.67370405,unload,114.2982025,30.58193038
21815,load,125.3656824,41.26968622,unload,129.6253588,44.53274667
21816,load,107.2505727,34.36920541,unload,123.8938401,47.3261796
21817,load,111.3149552,30.67834977,unload,123.8938401,47.3261796
21818,load,104.0777613,30.68036264,unload,104.6541889,34.99974378
21819,load,111.791842,38.0590902,unload,107.0364266,33.06829125
21820,load,118.7872801,32.0550539,unload,113.1151548,36.1854054
21821,load,102.8258305,24.79410404,unload,111.6721398,40.82992317
21822,load,121.1483777,41.07625459,unload,122.0601458,46.06131773
21823,load,114.9175509,25.80912999,unload,110.2001424,25.2220507
21824,load,120.3818446,36.04723373,unload,103.7156984,27.34318152
21825,load,113.1264112,23.0172855,unload,119.5834642,39.9070662
21826,load,128.8648657,47.72975322,unload,104.6541889,34.99974378
21827,load,117.2004028,39.08080919,unload,102.8258305,24.79410404
21828,load,109.425528,24.33477969,unload,102.8258305,24.79410404
21829,load,114.4769042,36.07897039,unload,105.9000798,36.97905266
21830,load,108.9497393,34.90253113,unload,111.3149552,30.67834977
21831,load,103.7156984,27.34318152,unload,116.7142094,23.32089057
21832,load,123.8938401,47.3261796,unload,106.6361382,26.65407788
21833,load,113.1264112,23.0172855,unload,125.1173096,46.57976354
21834,load,111.1150855,38.46758627,unload,110.2001424,25.2220507
21835,load,116.7172015,39.51423016,unload,107.0364266,33.06829125
21836,load,116.9478203,33.64639431,unload,113.1264112,23.0172855
21837,load,114.9175509,25.80912999,unload,106.2262407,38.48521073
21838,load,114.8689562,40.82680705,unload,122.0601458,46.06131773
21839,load,108.9097751,34.34643312,unload,110.2001424,25.2220507
21840,load,117.958819,28.46469686,unload,110.4542527,35.4679762
21841,load,111.791842,38.0590902,unload,117.9658377,36.81592145
21842,load,126.5843932,45.77814066,unload,104.0777613,30.68036264
21843,load,107.2505727,34.36920541,unload,128.8648657,47.72975322
21844,load,107.0428607,27.72844005,unload,125.3656824,41.26968622
21845,load,110.2132926,22.63358317,unload,129.6253588,44.53274667
21846,load,112.4178074,34.64612258,unload,114.9175509,25.80912999
21847,load,111.6721398,40.82992317,unload,121.1483777,41.07625459
21848,load,110.2132926,22.63358317,unload,117.958819,28.46469686
21849,load,114.8689562,40.82680705,unload,111.3149552,30.67834977
21850,load,119.1518775,36.71034857,unload,107.2505727,34.36920541
21851,load,113.5986308,24.80419161,unload,122.3014719,43.61220644
21852,load,112.741772,38.41275095,unload,114.8689562,40.82680705
21853,load,123.4545661,41.67370405,unload,126.5843932,45.77814066
21854,load,104.0777613,30.68036264,unload,112.3686636,24.77428179
21855,load,117.9658377,36.81592145,unload,112.5408041,37.872297
21856,load,108.3937832,30.79162185,unload,123.8938401,47.3261796
21857,load,122.3014719,43.61220644,unload,114.2982025,30.58193038
21858,load,125.1173096,46.57976354,unload,125.1842074,42.85210756
21859,load,114.3610457,34.79438197,unload,118.7872801,32.0550539
21860,load,114.505457,38.02968504,unload,125.1173096,46.57976354
21861,load,125.3656824,41.26968622,unload,112.5276259,32.98104947
21862,load,114.5098497,37.06673118,unload,121.1483777,41.07625459
21863,load,114.9175509,25.80912999,unload,111.6721398,40.82992317
21864,load,108.9497393,34.90253113,unload,126.5294839,43.85026732
21865,load,106.2262407,38.48521073,unload,108.3937832,30.79162185
21866,load,104.0777613,30.68036264,unload,105.9000798,36.97905266
21867,load,128.8648657,47.72975322,unload,102.8258305,24.79410404
21868,load,116.7172015,39.51423016,unload,130.3638882,46.81701402
21869,load,102.8258305,24.79410404,unload,119.3638272,41.20031494
21870,load,107.2505727,34.36920541,unload,111.5194921,36.07985794
